timestamp,tweet_text,all_hashtags
2019-10-14 21:09:01,"92. Which, by the way was around the same time I started to think I might be gay. Anyone else? https://t.co/bXuOl6hxQ0",[]
2019-10-14 21:06:44,91. YouTube Culture https://t.co/IMqPYl3fot,[]
2019-10-14 21:03:20,90. An objectively perfect post https://t.co/iGb3CAw75h,[]
2019-10-14 21:00:29,89. The goblins don’t owe the wizarding community a damn thing and I celebrate them for their acts of rebellion https://t.co/ejJNlYpfkF,[]
2019-10-14 20:58:05,88. Thank god I’m no longer gaining an education https://t.co/CbWBuxRXna,[]
2019-10-14 20:56:16,RT @meganamram: Happy Indigenous Peoples' Day https://t.co/pBT1VIWy7h,[]
2019-10-14 20:55:25,87. Fantasies https://t.co/5o3GqjI4ut,[]
2019-10-14 20:52:54,86. God I wish I lived in a world where I didn’t know what this post meant https://t.co/6cub3jyFhs,[]
2019-10-14 20:50:32,85. Hooty hoo dumbass!! https://t.co/2gcoRQ5miz,[]
2019-10-14 20:48:26,84. Why would James Potter do this https://t.co/BcNonwZQLu,[]
2019-10-14 20:28:07,83. Oh god oh fuck https://t.co/iJcUoQaSsj,[]
2019-10-14 20:25:06,82. Literally the dog’s name was Sappho https://t.co/XR8J7eS1sb,[]
2019-10-14 20:21:27,"81. Dear hello, https://t.co/fYzm4vpDJu",[]
2019-10-14 20:18:21,80. I’m so obsessed with Lake and Meg and their relationship honestly (and they are married now which makes my hear… https://t.co/PbhzBt5Au2,[]
2019-10-14 20:15:36,79. 🏳️‍🌈 https://t.co/bDxD9lnANO,[]
2019-10-14 20:13:31,78. How does that make you feel? https://t.co/lAOxOBD1Jd,[]
2019-10-14 20:08:56,"77. Gives me the vibe that Tooks are weirdly good at impressions, which is a great familial inherited trait https://t.co/RYz64uOgGC",[]
2019-10-14 20:06:06,76. I will not budge on this opinion https://t.co/HHoeoHtNqs,[]
2019-10-14 07:08:14,@_reveux I would die to know your thoughts 👀,[]
2019-10-14 07:07:52,@worlds_ofwords This tweet is ABSOLUTELY permission!!! Please do this!,[]
2019-10-14 07:07:25,RT @YarnOwlReads: It’s possible that I just rearranged my Spookathon so I could read a story from HER BODY AND OTHER PARTIES each day... I’…,[]
2019-10-14 07:07:18,@YarnOwlReads Omg YES this is amazing!!!!! Please let’s talk about the stories this week!!!,[]
2019-10-14 05:16:09,75. 💖 + 🖤 https://t.co/E3omoelPlv,[]
2019-10-14 04:13:06,74. The second part of this post is like receiving a slap to the face https://t.co/8arDzvCmsW,[]
2019-10-14 04:08:46,73. How is this the 2nd post in this thread to be about Hawaiian shirts and lesbians? Because I’m just that kind of… https://t.co/176QFKFhxY,[]
2019-10-14 04:03:31,72. 😍❤️💖💜💜💜💖❤️💖🏳️‍🌈❤️ https://t.co/oYsrovL3vH,[]
2019-10-14 04:02:04,71. Me with all the Harry Potter canon ships aksjdjsks https://t.co/7N4FrWl5yB,[]
2019-10-14 03:45:39,70. Don’t talk to me and my 17 skull decorations from target that I bought this week ever again https://t.co/HYttGVmGSF,[]
2019-10-14 03:42:58,69. Gay Culture 🏳️‍🌈😫 https://t.co/LfFEJOAJ9m,[]
2019-10-14 03:22:31,68. There are people who read this and don’t understand and I just can’t imagine what it’s like for them not Knowing https://t.co/h1HV1DBQ2C,[]
2019-10-14 03:17:28,67. 🚂 https://t.co/AJarGxLSpw,[]
2019-10-14 03:12:54,66. A meme so solid I’ve sent it to my mom multiple times https://t.co/AXc7PCHd0B,[]
2019-10-14 03:10:09,65. GIRLS. https://t.co/eCvhGcVr9x,[]
2019-10-14 03:03:18,64. Cannibalism aside.... https://t.co/MVkjjHARdg,[]
2019-10-14 02:54:54,63. Because superheroes movies are for kids!!! Whenever you’re like “well this was dumb” just imagine what your 8 y… https://t.co/Ls2nl8YHlb,[]
2019-10-14 02:52:35,62. This would have been a massive improvement in the second Hobbit movie. Just this one additional scene. https://t.co/GHFfoua6XT,[]
2019-10-14 02:50:39,61. I truly have to laugh https://t.co/58GdQmqRBW,[]
2019-10-14 02:46:48,60. The gaang having to be adults dealing with their mischievous youth is my favorite concept https://t.co/BlJxItGe6v,[]
2019-10-14 02:44:53,59. :/ https://t.co/cqhhqlGJR0,[]
2019-10-14 02:43:20,58. Sneffervesent (snail effervescent) https://t.co/JH1kao1F3q,[]
2019-10-14 02:39:01,"57. Imagine a woman in a bonnet saying this, it’s my absolute favorite image https://t.co/vE77yCmmzs",[]
2019-10-14 02:36:08,56. We just think he’s neat https://t.co/pnG7Ul8hmq,[]
2019-10-14 02:34:07,55. CAN’T STOP WON’T STOP https://t.co/hfprgVXh5l,[]
2019-10-14 02:32:51,54. Loved that guy https://t.co/vWqGMfOWf5,[]
2019-10-14 02:29:08,53. It’s very close to my Stitch impression but there are important differences and you’re going to hear them both https://t.co/TndhcZLQAg,[]
2019-10-14 02:26:59,"52. Friends, if you’re reading this thread on the toilet, please go find somewhere more comfortable to scroll 🙏 https://t.co/RqSQP47miB",[]
2019-10-14 01:42:03,"51. wow, she punches things different than anyone else!! https://t.co/s3Q9jCCbNt",[]
2019-10-14 01:23:43,50. 🚫🚫🚫 https://t.co/PknaSfgWIH,[]
2019-10-14 01:21:45,49. DING DONG BONG https://t.co/L2nXO8anx4,[]
2019-10-14 00:50:45,48. Meredith Blake was low key an icon https://t.co/FRT5yRwAVx,[]
2019-10-14 00:46:19,47. I experience the same emotions flipping through a shared photo folder of a trip I went on and eventually coming… https://t.co/LWvPJOpJ1t,[]
2019-10-14 00:41:06,"46. Connect the dots, Sam!! https://t.co/MhG7xJ9VwJ",[]
2019-10-14 00:38:52,45. Madam nO https://t.co/dO7zGUIDDH,[]
2019-10-14 00:38:12,44. I’m a simple lesbian. I see a punk rainbow and I 💲💲💲 https://t.co/GsycEBm64z,[]
2019-10-14 00:27:23,43. JINKIES!!!!! https://t.co/zd9Exqa0sN,[]
2019-10-14 00:22:41,42. Wish I had a gay drivers pride flag but sadly no one wants to represent us 😖 https://t.co/FzBXr91Vuo,[]
2019-10-14 00:18:27,41. No... it couldn’t be https://t.co/BBTcMu0MIS,[]
2019-10-14 00:17:03,40. I miss this show so fucking much https://t.co/zCmj4Jih0w,[]
2019-10-14 00:14:55,39. “He learned his lesson” lol bold statement https://t.co/LRXBv5mrDd,[]
2019-10-14 00:11:16,38. M’namana https://t.co/MuyAoYv48F,[]
2019-10-14 00:06:36,37. you stallion of a professor 😫 https://t.co/l5cqVfulo6,[]
2019-10-14 00:03:57,36. *DUN DUN* https://t.co/ZWftRX1yYe,[]
2019-10-14 00:00:38,"35. Oh, god forbid https://t.co/AP8D7dpnc9",[]
2019-10-13 23:58:50,"34. 🎵determinate, determinate 🎵 https://t.co/WnoXEQYXPI",[]
2019-10-13 23:55:26,33. Couple goals tbh https://t.co/5lVVudV4Dp,[]
2019-10-13 23:52:48,32. 💦 https://t.co/v7yQcWxROI,[]
2019-10-13 23:46:47,31. Y E E T https://t.co/pYJRLZ9Olx,[]
2019-10-13 23:43:27,30. Imagine thinking this was about a man IMAGINE https://t.co/a2bvvTmokz,[]
2019-10-13 23:39:07,29. tumby 🥺 https://t.co/pwANWD9AsB,[]
2019-10-13 23:36:41,28. it LEVIES your goddamn CORPUS https://t.co/zhrHzmw0Dk,[]
2019-10-13 23:33:28,27. I watched 4 seasons of OUAT and I confirm it’s exactly like this https://t.co/nQcdRCm6jd,[]
2019-10-13 23:31:02,@myreadingisodd @paigesquared This sounds IDEAL,[]
2019-10-13 23:30:43,26. Benafflecksmoking.jpg https://t.co/vjVoC9XEv4,[]
2019-10-13 23:26:58,25. This post understands the world better than I ever will https://t.co/CIwgQg9WE1,[]
2019-10-13 23:24:33,@paigesquared @myreadingisodd I submit this video for consideration that I am also the sky cat https://t.co/MzQuyGSpja,[]
2019-10-13 23:22:02,24. A distinct gay awakening https://t.co/4O0W2jYDbG,[]
2019-10-13 23:16:58,23. Rosalie NO!! https://t.co/5UJcdkZzHT,[]
2019-10-13 23:15:06,22. TO THE PLAAAACE I BELOOOOOOONG https://t.co/j3XOIEwp80,[]
2019-10-13 23:10:28,@smolmermaid77 It’s my favorite version of this meme aksjdjsks,[]
2019-10-13 23:09:52,"21. Me, every 29 days, writing my monthly diary post about how my life is falling apart: there’s no possible explan… https://t.co/qUsFWw6J06",[]
2019-10-13 23:07:48,20. And life is a fucking nightmare 🎵🎶 https://t.co/MP6EAmF4mP,[]
2019-10-13 23:04:39,19. he lo— loved themmm https://t.co/gQsFlpqoav,[]
2019-10-13 23:03:27,Plane tickets have FINALLY been purchased!! I’m spending this Thanksgiving at DISNEYLAND 😂😍🙌🏻,[]
2019-10-13 22:32:13,18. 🗣 https://t.co/Z8mAIicO36,[]
2019-10-13 22:27:31,17. I used to have this post bookmarked so I could just link it when people demanded to explain why I don’t like Sn… https://t.co/e5W5RRVIV4,[]
2019-10-13 22:18:20,16. Y E E T H A W https://t.co/BWF4iJHxjh,[]
2019-10-13 22:13:32,15. He has the range https://t.co/pgIP5k5GDt,[]
2019-10-13 22:09:27,"14. /I know, Anakin/ https://t.co/Lk5bLDg43N",[]
2019-10-13 22:07:37,13. Stephenie Meyer has a well documented khaki fetish https://t.co/MX06ij285A,[]
2019-10-13 21:59:50,"12. Sorry, Halloween is For the Gays https://t.co/9uKWhB6zfW",[]
2019-10-13 21:56:10,11. i just want stompy lesbian boots!!!!!!!!!!!!! https://t.co/InrBqh2Cup,[]
2019-10-13 21:50:51,10. 👁 https://t.co/reIQZII2kG,[]
2019-10-13 21:44:26,"9. mamma mia, am I right? https://t.co/wZudEZDuK1",[]
2019-10-13 21:40:24,8. GAY!!!! https://t.co/0MYOPB0uIm,[]
2019-10-13 21:36:25,7. Go to SLEEP Sirius https://t.co/Dbscb6Lcmo,[]
